transaction_datetime_id,transaction_date,transaction_time,day_of_week,month,hour_of_day,is_weekend
DT_20250210_010731,2025-02-10,01:07:31,Monday,2025-02,01,false
DT_20250210_011905,2025-02-10,01:19:05,Monday,2025-02,01,false
DT_20250210_012005,2025-02-10,01:20:05,Monday,2025-02,01,false
DT_20250210_015900,2025-02-10,01:59:00,Monday,2025-02,01,false
DT_20250210_020803,2025-02-10,02:08:03,Monday,2025-02,02,false
DT_20250210_021927,2025-02-10,02:19:27,Monday,2025-02,02,false
DT_20250210_030924,2025-02-10,03:09:24,Monday,2025-02,03,false
DT_20250210_041518,2025-02-10,04:15:18,Monday,2025-02,04,false
DT_20250210_054949,2025-02-10,05:49:49,Monday,2025-02,05,false
DT_20250210_062028,2025-02-10,06:20:28,Monday,2025-02,06,false
DT_20250210_063255,2025-02-10,06:32:55,Monday,2025-02,06,false
DT_20250210_071413,2025-02-10,07:14:13,Monday,2025-02,07,false
DT_20250210_075834,2025-02-10,07:58:34,Monday,2025-02,07,false
DT_20250210_081409,2025-02-10,08:14:09,Monday,2025-02,08,false
DT_20250210_082922,2025-02-10,08:29:22,Monday,2025-02,08,false
DT_20250210_085408,2025-02-10,08:54:08,Monday,2025-02,08,false
DT_20250210_090820,2025-02-10,09:08:20,Monday,2025-02,09,false
DT_20250210_094021,2025-02-10,09:40:21,Monday,2025-02,09,false
DT_20250210_094059,2025-02-10,09:40:59,Monday,2025-02,09,false
DT_20250210_095400,2025-02-10,09:54:00,Monday,2025-02,09,false
DT_20250210_095754,2025-02-10,09:57:54,Monday,2025-02,09,false
DT_20250210_100414,2025-02-10,10:04:14,Monday,2025-02,10,false
DT_20250210_101459,2025-02-10,10:14:59,Monday,2025-02,10,false
DT_20250210_103754,2025-02-10,10:37:54,Monday,2025-02,10,false
DT_20250210_104208,2025-02-10,10:42:08,Monday,2025-02,10,false
DT_20250210_104913,2025-02-10,10:49:13,Monday,2025-02,10,false
DT_20250210_111851,2025-02-10,11:18:51,Monday,2025-02,11,false
DT_20250210_114449,2025-02-10,11:44:49,Monday,2025-02,11,false
DT_20250210_125407,2025-02-10,12:54:07,Monday,2025-02,12,false
DT_20250210_141951,2025-02-10,14:19:51,Monday,2025-02,14,false
DT_20250210_144402,2025-02-10,14:44:02,Monday,2025-02,14,false
DT_20250210_151431,2025-02-10,15:14:31,Monday,2025-02,15,false
DT_20250210_155135,2025-02-10,15:51:35,Monday,2025-02,15,false
DT_20250210_171358,2025-02-10,17:13:58,Monday,2025-02,17,false
DT_20250210_171940,2025-02-10,17:19:40,Monday,2025-02,17,false
DT_20250210_172734,2025-02-10,17:27:34,Monday,2025-02,17,false
DT_20250210_180531,2025-02-10,18:05:31,Monday,2025-02,18,false
DT_20250210_182359,2025-02-10,18:23:59,Monday,2025-02,18,false
DT_20250210_183017,2025-02-10,18:30:17,Monday,2025-02,18,false
DT_20250210_184828,2025-02-10,18:48:28,Monday,2025-02,18,false
DT_20250210_201542,2025-02-10,20:15:42,Monday,2025-02,20,false
DT_20250210_205525,2025-02-10,20:55:25,Monday,2025-02,20,false
DT_20250210_210347,2025-02-10,21:03:47,Monday,2025-02,21,false
DT_20250210_212705,2025-02-10,21:27:05,Monday,2025-02,21,false
DT_20250210_214132,2025-02-10,21:41:32,Monday,2025-02,21,false
DT_20250210_214521,2025-02-10,21:45:21,Monday,2025-02,21,false
DT_20250210_220140,2025-02-10,22:01:40,Monday,2025-02,22,false
DT_20250210_221730,2025-02-10,22:17:30,Monday,2025-02,22,false
DT_20250210_223700,2025-02-10,22:37:00,Monday,2025-02,22,false
DT_20250210_230557,2025-02-10,23:05:57,Monday,2025-02,23,false
DT_20250210_231523,2025-02-10,23:15:23,Monday,2025-02,23,false
DT_20250210_231620,2025-02-10,23:16:20,Monday,2025-02,23,false
DT_20250210_233021,2025-02-10,23:30:21,Monday,2025-02,23,false
DT_20250210_233143,2025-02-10,23:31:43,Monday,2025-02,23,false
DT_20250210_234824,2025-02-10,23:48:24,Monday,2025-02,23,false
DT_20250211_022921,2025-02-11,02:29:21,Tuesday,2025-02,02,false
DT_20250211_032453,2025-02-11,03:24:53,Tuesday,2025-02,03,false
DT_20250211_035046,2025-02-11,03:50:46,Tuesday,2025-02,03,false
DT_20250211_035050,2025-02-11,03:50:50,Tuesday,2025-02,03,false
DT_20250211_040237,2025-02-11,04:02:37,Tuesday,2025-02,04,false
DT_20250211_040655,2025-02-11,04:06:55,Tuesday,2025-02,04,false
DT_20250211_051709,2025-02-11,05:17:09,Tuesday,2025-02,05,false
DT_20250211_054319,2025-02-11,05:43:19,Tuesday,2025-02,05,false
DT_20250211_072138,2025-02-11,07:21:38,Tuesday,2025-02,07,false
DT_20250211_075010,2025-02-11,07:50:10,Tuesday,2025-02,07,false
DT_20250211_085156,2025-02-11,08:51:56,Tuesday,2025-02,08,false
DT_20250211_091237,2025-02-11,09:12:37,Tuesday,2025-02,09,false
DT_20250211_102237,2025-02-11,10:22:37,Tuesday,2025-02,10,false
DT_20250211_103455,2025-02-11,10:34:55,Tuesday,2025-02,10,false
DT_20250211_103827,2025-02-11,10:38:27,Tuesday,2025-02,10,false
DT_20250211_104517,2025-02-11,10:45:17,Tuesday,2025-02,10,false
DT_20250211_104747,2025-02-11,10:47:47,Tuesday,2025-02,10,false
DT_20250211_105722,2025-02-11,10:57:22,Tuesday,2025-02,10,false
DT_20250211_114514,2025-02-11,11:45:14,Tuesday,2025-02,11,false
DT_20250211_115828,2025-02-11,11:58:28,Tuesday,2025-02,11,false
DT_20250211_123836,2025-02-11,12:38:36,Tuesday,2025-02,12,false
DT_20250211_124200,2025-02-11,12:42:00,Tuesday,2025-02,12,false
DT_20250211_124939,2025-02-11,12:49:39,Tuesday,2025-02,12,false
DT_20250211_125406,2025-02-11,12:54:06,Tuesday,2025-02,12,false
DT_20250211_130315,2025-02-11,13:03:15,Tuesday,2025-02,13,false
DT_20250211_131721,2025-02-11,13:17:21,Tuesday,2025-02,13,false
DT_20250211_132318,2025-02-11,13:23:18,Tuesday,2025-02,13,false
DT_20250211_133105,2025-02-11,13:31:05,Tuesday,2025-02,13,false
DT_20250211_133211,2025-02-11,13:32:11,Tuesday,2025-02,13,false
DT_20250211_133952,2025-02-11,13:39:52,Tuesday,2025-02,13,false
DT_20250211_141559,2025-02-11,14:15:59,Tuesday,2025-02,14,false
DT_20250211_142132,2025-02-11,14:21:32,Tuesday,2025-02,14,false
DT_20250211_152740,2025-02-11,15:27:40,Tuesday,2025-02,15,false
DT_20250211_155720,2025-02-11,15:57:20,Tuesday,2025-02,15,false
DT_20250211_162706,2025-02-11,16:27:06,Tuesday,2025-02,16,false
DT_20250211_162750,2025-02-11,16:27:50,Tuesday,2025-02,16,false
DT_20250211_172533,2025-02-11,17:25:33,Tuesday,2025-02,17,false
DT_20250211_173814,2025-02-11,17:38:14,Tuesday,2025-02,17,false
DT_20250211_181350,2025-02-11,18:13:50,Tuesday,2025-02,18,false
DT_20250211_192309,2025-02-11,19:23:09,Tuesday,2025-02,19,false
DT_20250211_192655,2025-02-11,19:26:55,Tuesday,2025-02,19,false
DT_20250211_204635,2025-02-11,20:46:35,Tuesday,2025-02,20,false
DT_20250211_210433,2025-02-11,21:04:33,Tuesday,2025-02,21,false
DT_20250211_213927,2025-02-11,21:39:27,Tuesday,2025-02,21,false
DT_20250211_214833,2025-02-11,21:48:33,Tuesday,2025-02,21,false
DT_20250211_220949,2025-02-11,22:09:49,Tuesday,2025-02,22,false
DT_20250211_225124,2025-02-11,22:51:24,Tuesday,2025-02,22,false
DT_20250211_225508,2025-02-11,22:55:08,Tuesday,2025-02,22,false
DT_20250211_225522,2025-02-11,22:55:22,Tuesday,2025-02,22,false
DT_20250211_230006,2025-02-11,23:00:06,Tuesday,2025-02,23,false
DT_20250212_000249,2025-02-12,00:02:49,Wednesday,2025-02,00,false
DT_20250212_015919,2025-02-12,01:59:19,Wednesday,2025-02,01,false
DT_20250212_020627,2025-02-12,02:06:27,Wednesday,2025-02,02,false
DT_20250212_020940,2025-02-12,02:09:40,Wednesday,2025-02,02,false
DT_20250212_021626,2025-02-12,02:16:26,Wednesday,2025-02,02,false
DT_20250212_022114,2025-02-12,02:21:14,Wednesday,2025-02,02,false
DT_20250212_024035,2025-02-12,02:40:35,Wednesday,2025-02,02,false
DT_20250212_031441,2025-02-12,03:14:41,Wednesday,2025-02,03,false
DT_20250212_032205,2025-02-12,03:22:05,Wednesday,2025-02,03,false
DT_20250212_034416,2025-02-12,03:44:16,Wednesday,2025-02,03,false
DT_20250212_034559,2025-02-12,03:45:59,Wednesday,2025-02,03,false
DT_20250212_053207,2025-02-12,05:32:07,Wednesday,2025-02,05,false
DT_20250212_055150,2025-02-12,05:51:50,Wednesday,2025-02,05,false
DT_20250212_064235,2025-02-12,06:42:35,Wednesday,2025-02,06,false
DT_20250212_070834,2025-02-12,07:08:34,Wednesday,2025-02,07,false
DT_20250212_070852,2025-02-12,07:08:52,Wednesday,2025-02,07,false
DT_20250212_071106,2025-02-12,07:11:06,Wednesday,2025-02,07,false
DT_20250212_071647,2025-02-12,07:16:47,Wednesday,2025-02,07,false
DT_20250212_072034,2025-02-12,07:20:34,Wednesday,2025-02,07,false
DT_20250212_080554,2025-02-12,08:05:54,Wednesday,2025-02,08,false
DT_20250212_080659,2025-02-12,08:06:59,Wednesday,2025-02,08,false
DT_20250212_082026,2025-02-12,08:20:26,Wednesday,2025-02,08,false
DT_20250212_084803,2025-02-12,08:48:03,Wednesday,2025-02,08,false
DT_20250212_085909,2025-02-12,08:59:09,Wednesday,2025-02,08,false
DT_20250212_095821,2025-02-12,09:58:21,Wednesday,2025-02,09,false
DT_20250212_095832,2025-02-12,09:58:32,Wednesday,2025-02,09,false
DT_20250212_121338,2025-02-12,12:13:38,Wednesday,2025-02,12,false
DT_20250212_134407,2025-02-12,13:44:07,Wednesday,2025-02,13,false
DT_20250212_135821,2025-02-12,13:58:21,Wednesday,2025-02,13,false
DT_20250212_140421,2025-02-12,14:04:21,Wednesday,2025-02,14,false
DT_20250212_141358,2025-02-12,14:13:58,Wednesday,2025-02,14,false
DT_20250212_143549,2025-02-12,14:35:49,Wednesday,2025-02,14,false
DT_20250212_145641,2025-02-12,14:56:41,Wednesday,2025-02,14,false
DT_20250212_145925,2025-02-12,14:59:25,Wednesday,2025-02,14,false
DT_20250212_164849,2025-02-12,16:48:49,Wednesday,2025-02,16,false
DT_20250212_174214,2025-02-12,17:42:14,Wednesday,2025-02,17,false
DT_20250212_175554,2025-02-12,17:55:54,Wednesday,2025-02,17,false
DT_20250212_175819,2025-02-12,17:58:19,Wednesday,2025-02,17,false
DT_20250212_182333,2025-02-12,18:23:33,Wednesday,2025-02,18,false
DT_20250212_183102,2025-02-12,18:31:02,Wednesday,2025-02,18,false
DT_20250212_185659,2025-02-12,18:56:59,Wednesday,2025-02,18,false
DT_20250212_190805,2025-02-12,19:08:05,Wednesday,2025-02,19,false
DT_20250212_203536,2025-02-12,20:35:36,Wednesday,2025-02,20,false
DT_20250212_210053,2025-02-12,21:00:53,Wednesday,2025-02,21,false
DT_20250212_215600,2025-02-12,21:56:00,Wednesday,2025-02,21,false
DT_20250212_221003,2025-02-12,22:10:03,Wednesday,2025-02,22,false
DT_20250212_221159,2025-02-12,22:11:59,Wednesday,2025-02,22,false
DT_20250212_231828,2025-02-12,23:18:28,Wednesday,2025-02,23,false
DT_20250212_233357,2025-02-12,23:33:57,Wednesday,2025-02,23,false
DT_20250212_233546,2025-02-12,23:35:46,Wednesday,2025-02,23,false
DT_20250213_004743,2025-02-13,00:47:43,Thursday,2025-02,00,false
DT_20250213_014016,2025-02-13,01:40:16,Thursday,2025-02,01,false
DT_20250213_014656,2025-02-13,01:46:56,Thursday,2025-02,01,false
DT_20250213_024849,2025-02-13,02:48:49,Thursday,2025-02,02,false
DT_20250213_030415,2025-02-13,03:04:15,Thursday,2025-02,03,false
DT_20250213_030721,2025-02-13,03:07:21,Thursday,2025-02,03,false
DT_20250213_031924,2025-02-13,03:19:24,Thursday,2025-02,03,false
DT_20250213_033705,2025-02-13,03:37:05,Thursday,2025-02,03,false
DT_20250213_035121,2025-02-13,03:51:21,Thursday,2025-02,03,false
DT_20250213_035424,2025-02-13,03:54:24,Thursday,2025-02,03,false
DT_20250213_041230,2025-02-13,04:12:30,Thursday,2025-02,04,false
DT_20250213_044122,2025-02-13,04:41:22,Thursday,2025-02,04,false
DT_20250213_044310,2025-02-13,04:43:10,Thursday,2025-02,04,false
DT_20250213_051500,2025-02-13,05:15:00,Thursday,2025-02,05,false
DT_20250213_052058,2025-02-13,05:20:58,Thursday,2025-02,05,false
DT_20250213_053010,2025-02-13,05:30:10,Thursday,2025-02,05,false
DT_20250213_061645,2025-02-13,06:16:45,Thursday,2025-02,06,false
DT_20250213_064914,2025-02-13,06:49:14,Thursday,2025-02,06,false
DT_20250213_071734,2025-02-13,07:17:34,Thursday,2025-02,07,false
DT_20250213_085724,2025-02-13,08:57:24,Thursday,2025-02,08,false
DT_20250213_090928,2025-02-13,09:09:28,Thursday,2025-02,09,false
DT_20250213_091442,2025-02-13,09:14:42,Thursday,2025-02,09,false
DT_20250213_092034,2025-02-13,09:20:34,Thursday,2025-02,09,false
DT_20250213_093025,2025-02-13,09:30:25,Thursday,2025-02,09,false
DT_20250213_094045,2025-02-13,09:40:45,Thursday,2025-02,09,false
DT_20250213_110421,2025-02-13,11:04:21,Thursday,2025-02,11,false
DT_20250213_111235,2025-02-13,11:12:35,Thursday,2025-02,11,false
DT_20250213_112759,2025-02-13,11:27:59,Thursday,2025-02,11,false
DT_20250213_113505,2025-02-13,11:35:05,Thursday,2025-02,11,false
DT_20250213_121824,2025-02-13,12:18:24,Thursday,2025-02,12,false
DT_20250213_122020,2025-02-13,12:20:20,Thursday,2025-02,12,false
DT_20250213_124932,2025-02-13,12:49:32,Thursday,2025-02,12,false
DT_20250213_125149,2025-02-13,12:51:49,Thursday,2025-02,12,false
DT_20250213_130134,2025-02-13,13:01:34,Thursday,2025-02,13,false
DT_20250213_132118,2025-02-13,13:21:18,Thursday,2025-02,13,false
DT_20250213_132350,2025-02-13,13:23:50,Thursday,2025-02,13,false
DT_20250213_140232,2025-02-13,14:02:32,Thursday,2025-02,14,false
DT_20250213_140829,2025-02-13,14:08:29,Thursday,2025-02,14,false
DT_20250213_142030,2025-02-13,14:20:30,Thursday,2025-02,14,false
DT_20250213_143806,2025-02-13,14:38:06,Thursday,2025-02,14,false
DT_20250213_144723,2025-02-13,14:47:23,Thursday,2025-02,14,false
DT_20250213_160107,2025-02-13,16:01:07,Thursday,2025-02,16,false
DT_20250213_162502,2025-02-13,16:25:02,Thursday,2025-02,16,false
DT_20250213_163458,2025-02-13,16:34:58,Thursday,2025-02,16,false
DT_20250213_164229,2025-02-13,16:42:29,Thursday,2025-02,16,false
DT_20250213_171215,2025-02-13,17:12:15,Thursday,2025-02,17,false
DT_20250213_174650,2025-02-13,17:46:50,Thursday,2025-02,17,false
DT_20250213_180630,2025-02-13,18:06:30,Thursday,2025-02,18,false
DT_20250213_183856,2025-02-13,18:38:56,Thursday,2025-02,18,false
DT_20250213_191612,2025-02-13,19:16:12,Thursday,2025-02,19,false
DT_20250213_192131,2025-02-13,19:21:31,Thursday,2025-02,19,false
DT_20250213_201434,2025-02-13,20:14:34,Thursday,2025-02,20,false
DT_20250213_203658,2025-02-13,20:36:58,Thursday,2025-02,20,false
DT_20250213_203948,2025-02-13,20:39:48,Thursday,2025-02,20,false
DT_20250213_210716,2025-02-13,21:07:16,Thursday,2025-02,21,false
DT_20250213_214649,2025-02-13,21:46:49,Thursday,2025-02,21,false
DT_20250213_220731,2025-02-13,22:07:31,Thursday,2025-02,22,false
DT_20250213_223816,2025-02-13,22:38:16,Thursday,2025-02,22,false
DT_20250213_225218,2025-02-13,22:52:18,Thursday,2025-02,22,false
DT_20250213_233539,2025-02-13,23:35:39,Thursday,2025-02,23,false
DT_20250213_235531,2025-02-13,23:55:31,Thursday,2025-02,23,false
DT_20250214_000956,2025-02-14,00:09:56,Friday,2025-02,00,false
DT_20250214_004614,2025-02-14,00:46:14,Friday,2025-02,00,false
DT_20250214_004717,2025-02-14,00:47:17,Friday,2025-02,00,false
DT_20250214_005827,2025-02-14,00:58:27,Friday,2025-02,00,false
DT_20250214_010820,2025-02-14,01:08:20,Friday,2025-02,01,false
DT_20250214_015633,2025-02-14,01:56:33,Friday,2025-02,01,false
DT_20250214_021243,2025-02-14,02:12:43,Friday,2025-02,02,false
DT_20250214_030031,2025-02-14,03:00:31,Friday,2025-02,03,false
DT_20250214_031916,2025-02-14,03:19:16,Friday,2025-02,03,false
DT_20250214_043901,2025-02-14,04:39:01,Friday,2025-02,04,false
DT_20250214_044302,2025-02-14,04:43:02,Friday,2025-02,04,false
DT_20250214_052137,2025-02-14,05:21:37,Friday,2025-02,05,false
DT_20250214_053049,2025-02-14,05:30:49,Friday,2025-02,05,false
DT_20250214_054006,2025-02-14,05:40:06,Friday,2025-02,05,false
DT_20250214_055808,2025-02-14,05:58:08,Friday,2025-02,05,false
DT_20250214_060754,2025-02-14,06:07:54,Friday,2025-02,06,false
DT_20250214_065323,2025-02-14,06:53:23,Friday,2025-02,06,false
DT_20250214_082852,2025-02-14,08:28:52,Friday,2025-02,08,false
DT_20250214_085709,2025-02-14,08:57:09,Friday,2025-02,08,false
DT_20250214_092042,2025-02-14,09:20:42,Friday,2025-02,09,false
DT_20250214_092600,2025-02-14,09:26:00,Friday,2025-02,09,false
DT_20250214_093519,2025-02-14,09:35:19,Friday,2025-02,09,false
DT_20250214_094034,2025-02-14,09:40:34,Friday,2025-02,09,false
DT_20250214_095208,2025-02-14,09:52:08,Friday,2025-02,09,false
DT_20250214_095739,2025-02-14,09:57:39,Friday,2025-02,09,false
DT_20250214_100258,2025-02-14,10:02:58,Friday,2025-02,10,false
DT_20250214_103637,2025-02-14,10:36:37,Friday,2025-02,10,false
DT_20250214_113118,2025-02-14,11:31:18,Friday,2025-02,11,false
DT_20250214_115816,2025-02-14,11:58:16,Friday,2025-02,11,false
DT_20250214_125018,2025-02-14,12:50:18,Friday,2025-02,12,false
DT_20250214_125109,2025-02-14,12:51:09,Friday,2025-02,12,false
DT_20250214_130544,2025-02-14,13:05:44,Friday,2025-02,13,false
DT_20250214_141641,2025-02-14,14:16:41,Friday,2025-02,14,false
DT_20250214_141900,2025-02-14,14:19:00,Friday,2025-02,14,false
DT_20250214_143720,2025-02-14,14:37:20,Friday,2025-02,14,false
DT_20250214_144635,2025-02-14,14:46:35,Friday,2025-02,14,false
DT_20250214_145249,2025-02-14,14:52:49,Friday,2025-02,14,false
DT_20250214_150127,2025-02-14,15:01:27,Friday,2025-02,15,false
DT_20250214_152622,2025-02-14,15:26:22,Friday,2025-02,15,false
DT_20250214_160723,2025-02-14,16:07:23,Friday,2025-02,16,false
DT_20250214_164204,2025-02-14,16:42:04,Friday,2025-02,16,false
DT_20250214_165851,2025-02-14,16:58:51,Friday,2025-02,16,false
DT_20250214_172646,2025-02-14,17:26:46,Friday,2025-02,17,false
DT_20250214_173335,2025-02-14,17:33:35,Friday,2025-02,17,false
DT_20250214_184024,2025-02-14,18:40:24,Friday,2025-02,18,false
DT_20250214_191016,2025-02-14,19:10:16,Friday,2025-02,19,false
DT_20250214_192407,2025-02-14,19:24:07,Friday,2025-02,19,false
DT_20250214_195418,2025-02-14,19:54:18,Friday,2025-02,19,false
DT_20250214_203014,2025-02-14,20:30:14,Friday,2025-02,20,false
DT_20250214_211852,2025-02-14,21:18:52,Friday,2025-02,21,false
DT_20250214_211906,2025-02-14,21:19:06,Friday,2025-02,21,false
DT_20250214_212942,2025-02-14,21:29:42,Friday,2025-02,21,false
DT_20250214_213549,2025-02-14,21:35:49,Friday,2025-02,21,false
DT_20250214_214400,2025-02-14,21:44:00,Friday,2025-02,21,false
DT_20250214_223654,2025-02-14,22:36:54,Friday,2025-02,22,false
DT_20250214_225308,2025-02-14,22:53:08,Friday,2025-02,22,false
DT_20250214_230917,2025-02-14,23:09:17,Friday,2025-02,23,false
DT_20250214_231645,2025-02-14,23:16:45,Friday,2025-02,23,false
DT_20250214_232236,2025-02-14,23:22:36,Friday,2025-02,23,false
DT_20250214_232331,2025-02-14,23:23:31,Friday,2025-02,23,false
DT_20250215_000252,2025-02-15,00:02:52,Saturday,2025-02,00,true
DT_20250215_012723,2025-02-15,01:27:23,Saturday,2025-02,01,true
DT_20250215_020550,2025-02-15,02:05:50,Saturday,2025-02,02,true
DT_20250215_022936,2025-02-15,02:29:36,Saturday,2025-02,02,true
DT_20250215_025601,2025-02-15,02:56:01,Saturday,2025-02,02,true
DT_20250215_030301,2025-02-15,03:03:01,Saturday,2025-02,03,true
DT_20250215_031609,2025-02-15,03:16:09,Saturday,2025-02,03,true
DT_20250215_032543,2025-02-15,03:25:43,Saturday,2025-02,03,true
DT_20250215_032757,2025-02-15,03:27:57,Saturday,2025-02,03,true
DT_20250215_040831,2025-02-15,04:08:31,Saturday,2025-02,04,true
DT_20250215_040859,2025-02-15,04:08:59,Saturday,2025-02,04,true
DT_20250215_050120,2025-02-15,05:01:20,Saturday,2025-02,05,true
DT_20250215_054027,2025-02-15,05:40:27,Saturday,2025-02,05,true
DT_20250215_061552,2025-02-15,06:15:52,Saturday,2025-02,06,true
DT_20250215_074140,2025-02-15,07:41:40,Saturday,2025-02,07,true
DT_20250215_074529,2025-02-15,07:45:29,Saturday,2025-02,07,true
DT_20250215_082227,2025-02-15,08:22:27,Saturday,2025-02,08,true
DT_20250215_082237,2025-02-15,08:22:37,Saturday,2025-02,08,true
DT_20250215_082345,2025-02-15,08:23:45,Saturday,2025-02,08,true
DT_20250215_083739,2025-02-15,08:37:39,Saturday,2025-02,08,true
DT_20250215_092230,2025-02-15,09:22:30,Saturday,2025-02,09,true
DT_20250215_095457,2025-02-15,09:54:57,Saturday,2025-02,09,true
DT_20250215_123044,2025-02-15,12:30:44,Saturday,2025-02,12,true
DT_20250215_130957,2025-02-15,13:09:57,Saturday,2025-02,13,true
DT_20250215_131920,2025-02-15,13:19:20,Saturday,2025-02,13,true
DT_20250215_132856,2025-02-15,13:28:56,Saturday,2025-02,13,true
DT_20250215_133236,2025-02-15,13:32:36,Saturday,2025-02,13,true
DT_20250215_140052,2025-02-15,14:00:52,Saturday,2025-02,14,true
DT_20250215_144451,2025-02-15,14:44:51,Saturday,2025-02,14,true
DT_20250215_152616,2025-02-15,15:26:16,Saturday,2025-02,15,true
DT_20250215_154825,2025-02-15,15:48:25,Saturday,2025-02,15,true
DT_20250215_155334,2025-02-15,15:53:34,Saturday,2025-02,15,true
DT_20250215_162328,2025-02-15,16:23:28,Saturday,2025-02,16,true
DT_20250215_181049,2025-02-15,18:10:49,Saturday,2025-02,18,true
DT_20250215_181258,2025-02-15,18:12:58,Saturday,2025-02,18,true
DT_20250215_184137,2025-02-15,18:41:37,Saturday,2025-02,18,true
DT_20250215_184910,2025-02-15,18:49:10,Saturday,2025-02,18,true
DT_20250215_193035,2025-02-15,19:30:35,Saturday,2025-02,19,true
DT_20250215_200036,2025-02-15,20:00:36,Saturday,2025-02,20,true
DT_20250215_201218,2025-02-15,20:12:18,Saturday,2025-02,20,true
DT_20250215_202642,2025-02-15,20:26:42,Saturday,2025-02,20,true
DT_20250215_204659,2025-02-15,20:46:59,Saturday,2025-02,20,true
DT_20250215_211658,2025-02-15,21:16:58,Saturday,2025-02,21,true
DT_20250215_220648,2025-02-15,22:06:48,Saturday,2025-02,22,true
DT_20250215_222750,2025-02-15,22:27:50,Saturday,2025-02,22,true
DT_20250215_223223,2025-02-15,22:32:23,Saturday,2025-02,22,true
DT_20250215_234332,2025-02-15,23:43:32,Saturday,2025-02,23,true
DT_20250215_234611,2025-02-15,23:46:11,Saturday,2025-02,23,true
DT_20250216_000404,2025-02-16,00:04:04,Sunday,2025-02,00,true
DT_20250216_010258,2025-02-16,01:02:58,Sunday,2025-02,01,true
DT_20250216_013518,2025-02-16,01:35:18,Sunday,2025-02,01,true
DT_20250216_015347,2025-02-16,01:53:47,Sunday,2025-02,01,true
DT_20250216_023509,2025-02-16,02:35:09,Sunday,2025-02,02,true
DT_20250216_025127,2025-02-16,02:51:27,Sunday,2025-02,02,true
DT_20250216_040114,2025-02-16,04:01:14,Sunday,2025-02,04,true
DT_20250216_044557,2025-02-16,04:45:57,Sunday,2025-02,04,true
DT_20250216_051617,2025-02-16,05:16:17,Sunday,2025-02,05,true
DT_20250216_052647,2025-02-16,05:26:47,Sunday,2025-02,05,true
DT_20250216_054628,2025-02-16,05:46:28,Sunday,2025-02,05,true
DT_20250216_055108,2025-02-16,05:51:08,Sunday,2025-02,05,true
DT_20250216_055132,2025-02-16,05:51:32,Sunday,2025-02,05,true
DT_20250216_055212,2025-02-16,05:52:12,Sunday,2025-02,05,true
DT_20250216_060850,2025-02-16,06:08:50,Sunday,2025-02,06,true
DT_20250216_064314,2025-02-16,06:43:14,Sunday,2025-02,06,true
DT_20250216_070521,2025-02-16,07:05:21,Sunday,2025-02,07,true
DT_20250216_073650,2025-02-16,07:36:50,Sunday,2025-02,07,true
DT_20250216_080514,2025-02-16,08:05:14,Sunday,2025-02,08,true
DT_20250216_084033,2025-02-16,08:40:33,Sunday,2025-02,08,true
DT_20250216_084942,2025-02-16,08:49:42,Sunday,2025-02,08,true
DT_20250216_085235,2025-02-16,08:52:35,Sunday,2025-02,08,true
DT_20250216_091639,2025-02-16,09:16:39,Sunday,2025-02,09,true
DT_20250216_102822,2025-02-16,10:28:22,Sunday,2025-02,10,true
DT_20250216_105044,2025-02-16,10:50:44,Sunday,2025-02,10,true
DT_20250216_105548,2025-02-16,10:55:48,Sunday,2025-02,10,true
DT_20250216_114342,2025-02-16,11:43:42,Sunday,2025-02,11,true
DT_20250216_123246,2025-02-16,12:32:46,Sunday,2025-02,12,true
DT_20250216_124031,2025-02-16,12:40:31,Sunday,2025-02,12,true
DT_20250216_124455,2025-02-16,12:44:55,Sunday,2025-02,12,true
DT_20250216_125805,2025-02-16,12:58:05,Sunday,2025-02,12,true
DT_20250216_131152,2025-02-16,13:11:52,Sunday,2025-02,13,true
DT_20250216_133301,2025-02-16,13:33:01,Sunday,2025-02,13,true
DT_20250216_134010,2025-02-16,13:40:10,Sunday,2025-02,13,true
DT_20250216_143511,2025-02-16,14:35:11,Sunday,2025-02,14,true
DT_20250216_152942,2025-02-16,15:29:42,Sunday,2025-02,15,true
DT_20250216_154020,2025-02-16,15:40:20,Sunday,2025-02,15,true
DT_20250216_154921,2025-02-16,15:49:21,Sunday,2025-02,15,true
DT_20250216_162736,2025-02-16,16:27:36,Sunday,2025-02,16,true
DT_20250216_163731,2025-02-16,16:37:31,Sunday,2025-02,16,true
DT_20250216_165406,2025-02-16,16:54:06,Sunday,2025-02,16,true
DT_20250216_171412,2025-02-16,17:14:12,Sunday,2025-02,17,true
DT_20250216_173523,2025-02-16,17:35:23,Sunday,2025-02,17,true
DT_20250216_173906,2025-02-16,17:39:06,Sunday,2025-02,17,true
DT_20250216_181330,2025-02-16,18:13:30,Sunday,2025-02,18,true
DT_20250216_183330,2025-02-16,18:33:30,Sunday,2025-02,18,true
DT_20250216_194016,2025-02-16,19:40:16,Sunday,2025-02,19,true
DT_20250216_195557,2025-02-16,19:55:57,Sunday,2025-02,19,true
DT_20250216_200717,2025-02-16,20:07:17,Sunday,2025-02,20,true
DT_20250216_200851,2025-02-16,20:08:51,Sunday,2025-02,20,true
DT_20250216_201552,2025-02-16,20:15:52,Sunday,2025-02,20,true
DT_20250216_211747,2025-02-16,21:17:47,Sunday,2025-02,21,true
DT_20250216_213841,2025-02-16,21:38:41,Sunday,2025-02,21,true
